"Source","Target","Weight"
"e039","f0390",0.0836
"e039","m4802",0.0121
"e039","z1159",0.0292
"e039","z6843",0.018
"e039","z7984",0.1166
"e039","z853",0.0511
"e039","k7290",0.0111
"e039","r531",0.0545
"e039","z87440",0.0246
"e039","z981",0.0286
"e039","z993",0.0145
"e039","f329",0.1615
"e039","n390",0.1269
"e039","r197",0.0334
"e039","f4310",0.0218
"e039","m6282",0.0105
"e039","j189",0.1039
"e039","k449",0.0402
"e039","z905",0.0139
"e039","e11649",0.0236
"e039","g92",0.0312
"e039","r29810",0.0166
"e039","r4182",0.0274
"e039","r471",0.0108
"e039","f418",0.0194
"e039","j8410",0.0123
"e039","z8701",0.0192
"e039","r6521",0.0319
"e039","g629",0.0548
"e039","h9190",0.0395
"e039","i4891",0.108
"e039","n400",0.0684
"e039","i214",0.0262
"e039","i4510",0.0173
"e039","i739",0.0346
"e039","z7902",0.0853
"e039","z8679",0.01
"e039","e1165",0.091
"e039","f1020",0.0128
"e039","i110",0.1059
"e039","d689",0.0127
"e039","r600",0.0173
"e039","z006",0.0117
"e039","e7800",0.1108
"e039","m797",0.049
"e039","z86711",0.0451
"e039","e8351",0.0212
"e039","e878",0.0124
"e039","i340",0.0257
"e039","i428",0.0159
"e039","k2970",0.0143
"e039","r0789",0.0141
"e039","r740",0.0194
"e039","j440",0.0532
"e039","k5900",0.0737
"e039","z79891",0.0442
"e039","i4892",0.0257
"e039","m1990",0.0981
"e039","z886",0.0192
"e039","z91041",0.0125
"e039","z6830",0.0098
"e039","e1151",0.0381
"e039","j9602",0.012
"e039","j9611",0.0225
"e039","z951",0.0714
"e039","f17200",0.0189
"e039","r079",0.0257
"e039","f1510",0.0101
"e039","i5033",0.0471
"e039","l03115",0.0273
"e039","z590",0.0166
"e039","n401",0.0235
"e039","d638",0.0429
"e039","h3530",0.0107
"e039","i130",0.0851
"e039","i495",0.0259
"e039","i5032",0.048
"e039","r791",0.0164
"e039","e1140",0.0439
"e039","g8191",0.0102
"e039","r0602",0.0551
"e039","z8249",0.0583
"e039","r296",0.0283
"e039","e873",0.0125
"e039","z952",0.0228
"e039","n289",0.01
"e039","i509",0.0625
"e039","z96653",0.0197
"e039","i160",0.0222
"e039","g4730",0.033
"e039","i132",0.0217
"e039","i493",0.0144
"e039","r918",0.012
"e039","z95810",0.0283
"e039","b961",0.0173
"e039","g309",0.0204
"e039","z888",0.0613
"e039","g2581",0.0346
"e039","i5043",0.0199
"e039","i447",0.0205
"e039","r32",0.025
"e039","e222",0.0156
"e039","e874",0.0101
"e039","n170",0.0279
"e039","t502x5a",0.01
"e039","e11621",0.0157
"e039","r7881",0.012
"e039","n182",0.0137
"e039","m109",0.0445
"e039","r55",0.0282
"e039","z9114",0.0282
"e039","i5022",0.0361
"e039","m549",0.0417
"e039","z8546",0.0218
"e039","e1142",0.0481
"e039","e861",0.0281
"e039","f05",0.0155
"e039","g9340",0.0236
"e039","i5030",0.0108
"e039","i440",0.011
"e039","j9600",0.0106
"e039","i890",0.0116
"e039","n184",0.0343
"e039","r42",0.018
"e039","k5909",0.013
"e039","m545",0.0286
"e039","z882",0.0496
"e039","z885",0.0603
"e039","z953",0.0103
"e039","r51",0.0168
"e039","t380x5a",0.0215
"e039","z833",0.0304
"e039","g43909",0.0348
"e039","g894",0.0332
"e039","k760",0.0217
"e039","n281",0.0117
"e039","f1010",0.0141
"e039","e8352",0.0168
"e039","e869",0.0117
"e039","u071",0.0246
"e039","z6835",0.0113
"e039","e441",0.0106
"e039","z85038",0.0137
"e039","z823",0.0147
"e039","z96659",0.0148
"e039","n200",0.0099
"e039","r338",0.0174
"e039","o99284",0.0427
"e039","r269",0.017
"e039","z85828",0.0355
"e039","m48061",0.0187
"e039","k921",0.0138
"e039","z8719",0.0098
"e039","z9221",0.0329
"e039","z923",0.0372
"e039","z85820",0.0099
"e039","e43",0.0349
"e039","g8918",0.012
"e039","i081",0.0104
"e039","r911",0.0175
"e039","m329",0.0113
"e039","f39",0.0104
"e039","k7460",0.0254
"e039","j9622",0.0156
"e039","z931",0.0103
"e039","f1120",0.0318
"e039","h409",0.0265
"e039","j209",0.0156
"e039","r7303",0.0164
"e039","f10239",0.01
"e039","r109",0.0296
"e039","z9181",0.0388
"e039","a0472",0.0139
"e039","b952",0.01
"e039","b1920",0.0105
"e039","c7951",0.0149
"e039","k56609",0.0111
"e039","b9689",0.0108
"e039","m1711",0.014
"e039","c787",0.0115
"e039","z8711",0.0141
"e039","e782",0.0321
"e039","z7952",0.0467
"e039","i21a1",0.02
"e039","k8020",0.0115
"e039","z87442",0.0147
"e039","j45901",0.0134
"e039","f411",0.0194
"e039","t451x5a",0.0191
"e039","k7581",0.0112
"e039","r188",0.0217
"e039","e2740",0.0117
"e039","z96651",0.0185
"e039","n319",0.0106
"e039","r112",0.026
"e039","g936",0.0121
"e039","r110",0.0122
"e039","e559",0.0222
"e039","i5042",0.0098
"e039","r64",0.0114
"e039","i161",0.0112
"e039","k589",0.0173
"e039","r7989",0.0209
"e039","r410",0.0144
"e039","z91040",0.0123
"e039","z96642",0.0138
"e039","z96641",0.0166
"e039","r5381",0.0247
"e039","r45851",0.0398
"e039","r2689",0.01
"e039","e1169",0.0106
"e039","k3184",0.0144
"e039","k210",0.0111
"e039","m1712",0.0127
"e039","z96652",0.0147
"e039","z800",0.0129
"e039","m1611",0.0099
"e039","n3000",0.0115
"e039","m8580",0.0148
"e039","m4316",0.0101
"e039","z791",0.0158
"e039","z803",0.0105
"e039","z915",0.0252
"e039","f332",0.0108
"e039","z62810",0.0108
"e8342","e871",0.1561
"e8342","e872",0.1332
"e8342","e876",0.2683
"e8342","f17210",0.0613
"e8342","i10",0.0831
"e8342","j159",0.0162
"e8342","j449",0.0729
"e8342","j90",0.047
"e8342","r000",0.0437
"e8342","z79899",0.0683
"e8342","z9049",0.0524
"e8342","d62",0.0847
"e8342","d649",0.101
"e8342","e119",0.075
"e8342","k922",0.0225
"e8342","z23",0.0155
"e8342","e860",0.128
"e8342","f0280",0.0176
"e8342","g40909",0.0389
"e8342","i2510",0.0771
"e8342","n179",0.1147
"e8342","r05",0.0168
"e8342","r569",0.0301
"e8342","z20828",0.0576
"e8342","z955",0.0455
"e8342","e440",0.047
"e8342","j441",0.0482
"e8342","n189",0.0513
"e8342","z03818",0.0262
"e8342","z7901",0.071
"e8342","d61818",0.0494
"e8342","e6601",0.0579
"e8342","e8339",0.182
"e8342","g9341",0.086
"e8342","j1289",0.0286
"e8342","j45909",0.0421
"e8342","k567",0.0311
"e8342","z6841",0.035
"e8342","e785",0.0714
"e8342","f1290",0.0215
"e8342","i252",0.0436
"e8342","z880",0.0461
"e8342","z881",0.0208
"e8342","d631",0.0491
"e8342","d72829",0.0601
"e8342","g4733",0.0518
"e8342","i248",0.0205
"e8342","i255",0.0353
"e8342","i5023",0.0416
"e8342","n183",0.078
"e8342","r739",0.0403
"e8342","z950",0.0306
"e8342","a419",0.097
"e8342","e870",0.042
"e8342","j690",0.0503
"e8342","j9601",0.0808
"e8342","r1310",0.0399
"e8342","r6520",0.041
"e8342","z515",0.0479
"e8342","z794",0.0909
"e8342","z7982",0.0734
"e8342","i951",0.0202
"e8342","m810",0.0333
"e8342","z7951",0.0285
"e8342","z79890",0.0391
"e8342","e669",0.0585
"e8342","i2720",0.0563
"e8342","i472",0.0315
"e8342","j9621",0.0429
"e8342","z6842",0.017
"e8342","z9981",0.0439
"e8342","d696",0.0957
"e8342","j439",0.0194
"e8342","k219",0.0753
"e8342","z720",0.0228
"e8342","z90710",0.0374
"e8342","i480",0.0774
"e8342","r0902",0.034
"e8342","b9620",0.0518
"e8342","e8809",0.0265
"e8342","j9811",0.0508
"e8342","k529",0.0426
"e8342","n136",0.0249
"e8342","l03116",0.0309
"e8342","i350",0.0198
"e8342","z86718",0.043
"e8342","z8673",0.0559
"e8342","i129",0.0805
"e8342","r339",0.0327
"e8342","e875",0.0643
"e8342","e8770",0.0419
"e8342","i120",0.0186
"e8342","k5730",0.0182
"e8342","k766",0.0364
"e8342","n186",0.0259
"e8342","r001",0.0279
"e8342","z87891",0.0597
"e8342","z992",0.0211
"e8342","f319",0.0283
"e8342","f419",0.0659
"e8342","g4700",0.0281
"e8342","g8929",0.0632
"e8342","d630",0.0165
"e8342","d6959",0.0532
"e8342","i4820",0.0445
"e8342","d539",0.0358
"e8342","e46",0.038
"e8342","i471",0.0303
"e8342","i959",0.0686
"e8342","r509",0.0338
"e8342","r627",0.026
"e8342","r6510",0.0213
"e8342","z66",0.0785
"e8342","z681",0.0494
"e8342","z9884",0.0163
"e8342","d509",0.064
"e8342","k8590",0.0212
"e8342","m069",0.0309
"e8342","e1122",0.074
"e8342","i429",0.0322
"e8342","z9119",0.0427
"e8342","f0390",0.0517
"e8342","z1159",0.0279
"e8342","z7984",0.0696
"e8342","z853",0.0282
"e8342","d684",0.0214
"e8342","k7290",0.0203
"e8342","r531",0.0449
"e8342","z87440",0.0244
"e8342","f329",0.066
"e8342","n390",0.0993
"e8342","r197",0.0536
"e8342","m6282",0.0293
"e8342","j189",0.0695
"e8342","k449",0.032
"e8342","e11649",0.0301
"e8342","g92",0.054
"e8342","r570",0.0162
"e8342","r4182",0.0336
"e8342","f418",0.0195
"e8342","r6521",0.0652
"e8342","g629",0.0361
"e8342","h9190",0.021
"e8342","i4891",0.0598
"e8342","n400",0.0413
"e8342","i214",0.0266
"e8342","i739",0.0293
"e8342","z7902",0.0516
"e8342","e1165",0.1032
"e8342","f1020",0.0412
"e8342","i110",0.079
"e8342","d689",0.0238
"e8342","e7800",0.044
"e8342","m797",0.0245
"e8342","z86711",0.0305
"e8342","e8351",0.0965
"e8342","e878",0.0388
"e8342","i340",0.0213
"e8342","i428",0.0202
"e8342","k2970",0.0233
"e8342","r740",0.0345
"e8342","j440",0.046
"e8342","k5900",0.048
"e8342","z79891",0.029
"e8342","i4892",0.0278
"e8342","m1990",0.043
"e8342","e1151",0.038
"e8342","j9602",0.0193
"e8342","j9611",0.0178
"e8342","z951",0.0413
"e8342","f17200",0.0343
"e8342","r079",0.0246
"e8342","f1510",0.0277
"e8342","i5033",0.0354
"e8342","l03115",0.031
"e8342","z590",0.027
"e8342","n401",0.0229
"e8342","d638",0.0701
"e8342","i130",0.0502
"e8342","i5032",0.0325
"e8342","r791",0.0163
"e8342","e1140",0.0319
"e8342","r0602",0.0434
"e8342","z8249",0.0363
"e8342","e1110",0.0252
"e8342","r296",0.0252
"e8342","e873",0.0243
"e8342","z952",0.0164
"e8342","i509",0.0395
"e8342","i160",0.024
"e8342","i493",0.0162
"e8342","z95810",0.0213
"e8342","b961",0.0254
"e8342","z888",0.0318
"e8342","g2581",0.0168
"e8342","i5043",0.0196
"e8342","i447",0.018
"e8342","r32",0.0166
"e8342","e222",0.021
"e8342","e874",0.0207
"e8342","n170",0.048
"e8342","e11621",0.0227
"e8342","r7881",0.0177
"e8342","n182",0.0182
"e8342","m109",0.0361
"e8342","r55",0.0295
"e8342","z9114",0.0373
"e8342","i5022",0.029
"e8342","m549",0.0294
"e8342","z8546",0.0172
"e8342","e1142",0.0524
"e8342","e861",0.0695
"e8342","g9340",0.0268
"e8342","n184",0.0238
"e8342","m545",0.0207
"e8342","z882",0.0251
"e8342","z885",0.0282
"e8342","t380x5a",0.024
"e8342","z833",0.0281
"e8342","g43909",0.0173
"e8342","g894",0.0333
"e8342","k760",0.0505
"e8342","f1010",0.051
"e8342","e8352",0.0311
"e8342","e869",0.0222
"e8342","u071",0.0277
"e8342","d61810",0.0261
"e8342","z85038",0.0161
"e8342","z933",0.0165
"e8342","r5081",0.0171
"e8342","r338",0.0166
"e8342","z9221",0.0325
"e8342","z923",0.0268
"e8342","e43",0.0682
"e8342","k7460",0.0304
"e8342","j9622",0.0162
"e8342","f1120",0.0364
"e8342","h409",0.0163
"e8342","f10239",0.058
"e8342","k7030",0.0316
"e8342","r109",0.0412
"e8342","z9181",0.0299
"e8342","a0472",0.024
"e8342","b1920",0.0172
"e8342","b9689",0.0173
"e8342","k7010",0.028
"e8342","c787",0.0166
"e8342","k7200",0.0164
"e8342","e782",0.0222
"e8342","z7952",0.0329
"e8342","i21a1",0.0339
"e8342","k8020",0.0187
"e8342","e162",0.018
"e8342","t451x5a",0.0415
"e8342","r188",0.0307
"e8342","r112",0.0482
"e8342","r64",0.0182
"e8342","r7989",0.0265
"e8342","k7031",0.0241
"e8342","r5381",0.0258
"e8342","f10231",0.0194
"e8342","k3184",0.0198
"e8342","z781",0.024
"e8342","f10229",0.0273
"e871","e872",0.2297
"e871","e876",0.2464
"e871","f17210",0.1313
"e871","i10",0.1624
"e871","j159",0.0188
"e871","j449",0.0924
"e871","j90",0.065
"e871","r000",0.0407
"e871","z79899",0.1772
"e871","z9049",0.0623
"e871","d62",0.1151
"e871","d649",0.1548
"e871","e119",0.0858
"e871","k922",0.0202
"e871","z23",0.0307
"e871","e860",0.2108
"e871","f0280",0.0145
"e871","g20",0.0137
"e871","g40909",0.0359
"e871","i2510",0.1509
"e871","i69351",0.0107
"e871","n179",0.2304
"e871","r05",0.0177
"e871","r569",0.022
"e871","z20828",0.1003
"e871","z955",0.0609
"e871","e440",0.0456
"e871","i2699",0.0162
"e871","j441",0.0576
"e871","n189",0.0618
"e871","z03818",0.0132
"e871","z7901",0.1151
"e871","d500",0.0114
"e871","d61818",0.0364
"e871","e6601",0.0713
"e871","e8339",0.0884
"e871","g9341",0.1254
"e871","j1289",0.0627
"e871","j45909",0.0544
"e871","j80",0.0128
"e871","k567",0.0274
"e871","z6841",0.034
"e871","z9911",0.0128
"e871","e785",0.1607
"e871","f1290",0.0226
"e871","i252",0.0584
"e871","z880",0.0524
"e871","z881",0.0228
"e871","d631",0.1202
"e871","d72829",0.076
"e871","g4733",0.0667
"e871","i248",0.0202
"e871","i255",0.0424
"e871","i4819",0.0125
"e871","i5023",0.0518
"e871","n183",0.1111
"e871","r739",0.0421
"e871","z950",0.0382
"e871","a419",0.1393
"e871","e870",0.0448
"e871","i69354",0.0121
"e871","j690",0.0562
"e871","j9601",0.1715
"e871","r1310",0.0428
"e871","r4701",0.0157
"e871","r6520",0.0408
"e871","z515",0.092
"e871","z794",0.1662
"e871","z7982",0.1496
"e871","i4821",0.0106
"e871","i951",0.023
"e871","m810",0.0382
"e871","z7951",0.0394
"e871","z79890",0.0639
"e871","e669",0.0831
"e871","e662",0.0109
"e871","i2720",0.063
"e871","i472",0.031
"e871","j9621",0.0598
"e871","z6842",0.0176
"e871","z8614",0.0184
"e871","z9981",0.0615
"e871","d696",0.0978
"e871","j439",0.0233
"e871","k219",0.1324
"e871","z720",0.0161
"e871","z90710",0.0446
"e871","i480",0.0987
"e871","r0902",0.039
"e871","b9620",0.0424
"e871","e8809",0.0281
"e871","i313",0.0159
"e871","j9811",0.0628
"e871","k529",0.03
"e871","n136",0.0222
"e871","l03116",0.043
"e871","i350",0.0206
"e871","z86718",0.0427
"e871","z8673",0.0655
"e871","i129",0.1006
"e871","i714",0.0112
"e871","r310",0.0118
"e871","r339",0.0407
"e871","e875",0.1526
"e871","e8770",0.0617
"e871","i120",0.0576
"e871","k3189",0.0148
"e871","k5730",0.0167
"e871","k766",0.0468
"e871","n186",0.1078
"e871","n2581",0.0162
"e871","r001",0.0254
"e871","z87891",0.15
"e871","z992",0.0943
"e871","f319",0.0309
"e871","f419",0.1013
"e871","g4700",0.0336
"e871","g8929",0.0913
"e871","i639",0.0128
"e871","z8619",0.0155
"e871","d630",0.016
"e871","d6959",0.0422
"e871","i4820",0.0459
"e871","d539",0.0253
"e871","e46",0.0424
"e871","i469",0.015
"e871","i471",0.0278
"e871","i959",0.0853
"e871","r509",0.0372
"e871","r627",0.0242
"e871","r6510",0.0195
"e871","z66",0.1485
"e871","z681",0.0515
"e871","z9884",0.0111
"e871","d509",0.0651
"e871","k8590",0.017
"e871","m069",0.0314
"e871","i872",0.0118
"e871","e1122",0.1595
"e871","i420",0.0158
"e871","i429",0.0364
"e871","i5021",0.0144
"e871","j918",0.02
"e871","z9119",0.0503
"e871","f0390",0.0494
"e871","z1159",0.0326
"e871","z6843",0.0148
"e871","z7984",0.1093
"e871","z853",0.0255
"e871","d684",0.028
"e871","k7290",0.0298
"e871","r531",0.0447
"e871","z87440",0.0208
"e871","z981",0.0188
"e871","z993",0.0128
"e871","f329",0.1054
"e871","n390",0.129
"e871","r197",0.046
"e871","f4310",0.0151
"e871","m6282",0.0263
"e871","j189",0.12
"e871","k449",0.031
"e871","z905",0.0125
"e871","e11649",0.0316
"e871","g92",0.0446
"e871","r570",0.0235
"e871","r4182",0.0277
"e871","f418",0.0143
"e871","z8701",0.014
"e871","d72819",0.0121
"e871","r6521",0.0847
"e871","g629",0.0355
"e871","h9190",0.0267
"e871","i4891",0.0823
"e871","n400",0.057
"e871","i214",0.0277
"e871","r9431",0.0124
"e871","i4510",0.0149
"e871","i739",0.0291
"e871","z7902",0.0707
"e871","e1165",0.1595
"e871","f1020",0.0323
"e871","i110",0.0914
"e871","r748",0.0125
"e871","d689",0.0302
"e871","r600",0.016
"e871","e7800",0.0676
"e871","m797",0.019
"e871","z86711",0.0272
"e871","e8351",0.0512
"e871","e878",0.0464
"e871","i340",0.0222
"e871","i428",0.0206
"e871","k2970",0.0175
"e871","r0789",0.0114
"e871","r740",0.039
"e871","j440",0.0554
"e871","k5900",0.0841
"e871","z79891",0.0406
"e871","i4892",0.0283
"e871","m1990",0.0598
"e871","z886",0.0134
"e871","e1151",0.0438
"e871","j9602",0.0205
"e871","j9611",0.0178
"e871","z951",0.0558
"e871","f17200",0.0303
"e871","r079",0.0206
"e871","f1510",0.0343
"e871","i5033",0.0389
"e871","l03115",0.0431
"e871","z590",0.0322
"e871","j811",0.0121
"e871","n401",0.0301
"e871","d638",0.0744
"e871","i130",0.0763
"e871","i495",0.0161
"e871","i5032",0.039
"e871","r791",0.0161
"e871","e1140",0.0423
"e871","l97519",0.012
"e871","r0602",0.0532
"e871","z8249",0.0457
"e871","e1110",0.0335
"e871","r296",0.0253
"e871","e873",0.0303
"e871","z952",0.0157
"e871","i509",0.0514
"e871","i160",0.0246
"e871","j101",0.0113
"e871","g4730",0.0171
"e871","i132",0.0383
"e871","i493",0.0127
"e871","r918",0.0124
"e871","z95810",0.0244
"e871","b961",0.0199
"e871","g309",0.0108
"e871","z888",0.0381
"e871","g2581",0.0196
"e871","i5043",0.0229
"e871","i447",0.0168
"e871","r32",0.0178
"e871","e874",0.0294
"e871","n170",0.0792
"e871","t502x5a",0.0223
"e871","r319",0.0113
"e871","b9562",0.0139
"e871","e11621",0.0319
"e871","r7881",0.0184
"e871","n182",0.0149
"e871","m109",0.0305
"e871","r55",0.0261
"e871","z9114",0.0462
"e871","b965",0.0127
"e871","i5022",0.0393
"e871","m549",0.0321
"e871","z8546",0.0224
"e871","e1142",0.0568
"e871","e1152",0.0159
"e871","e861",0.111
"e871","f05",0.0146
"e871","g9340",0.0293
"e871","i5030",0.0124
"e871","j9600",0.0149
"e871","n184",0.0326
"e871","r42",0.0122
"e871","m545",0.0213
"e871","z882",0.0287
"e871","z885",0.0353
"e871","r51",0.0142
"e871","t380x5a",0.0254
"e871","z833",0.0324
"e871","g43909",0.0153
"e871","g894",0.0279
"e871","k760",0.0399
"e871","n281",0.0145
"e871","f1010",0.0522
"e871","e8352",0.0235
"e871","e869",0.0256
"e871","u071",0.0569
"e871","f1210",0.0125
"e871","b370",0.0134
"e871","d61810",0.0118
"e871","e441",0.0208
"e871","z85038",0.0126
"e871","z933",0.0139
"e871","r338",0.0216
"e871","r269",0.0106
"e871","z85828",0.0219
"e871","m48061",0.0125
"e871","k921",0.0161
"e871","z9221",0.0308
"e871","z923",0.0293
"e871","e43",0.0756
"e871","i081",0.0107
"e871","r911",0.0159
"e871","e781",0.0112
"e871","k7460",0.04
"e871","j9622",0.0164
"e871","n1330",0.0119
"e871","z931",0.0106
"e871","b182",0.0169
"e871","f1120",0.0322
"e871","e1121",0.0126
"e871","e11319",0.012
"e871","h409",0.0183
"e871","j209",0.0123
"e871","r7303",0.0134
"e871","f10239",0.0329
"e871","k7030",0.02
"e871","r109",0.036
"e871","z9181",0.03
"e871","a0472",0.023
"e871","r571",0.0123
"e871","b952",0.013
"e871","b1920",0.023
"e871","c7951",0.0236
"e871","k56609",0.011
"e871","b9689",0.0192
"e871","k7010",0.0156
"e871","c787",0.0246
"e871","z8711",0.0131
"e871","k7200",0.0251
"e871","e782",0.0221
"e871","z7952",0.0394
"e871","i21a1",0.0285
"e871","k8020",0.0177
"e871","z87442",0.0126
"e871","d473",0.0141
"e871","i9589",0.0149
"e871","e162",0.0159
"e871","f411",0.012
"e871","g893",0.016
"e871","t451x5a",0.024
"e871","k7581",0.0119
"e871","r188",0.0484
"e871","e2740",0.0131
"e871","a4151",0.0121
"e871","n319",0.0132
"e871","r112",0.0322
"e871","b9561",0.0136
"e871","k861",0.0112
"e871","n10",0.0174
"e871","g936",0.013
"e871","k767",0.0162
"e871","e559",0.0185
"e871","r64",0.0208
"e871","e1010",0.0137
"e871","i161",0.0123
"e871","a4189",0.0165
"e871","r7989",0.0238
"e871","k7031",0.0354
"e871","k920",0.0112
"e871","r410",0.0134
"e871","r5381",0.027
"e871","r45851",0.0112
"e871","e1169",0.0229
"e871","k3184",0.0172
"e871","k210",0.012
"e871","l97529",0.0114
"e871","n12",0.0127
"e871","e1143",0.0111
"e871","z781",0.0178
"e871","z800",0.0106
"e871","z792",0.0125
"e871","i8510",0.0132
"e871","n3000",0.0124
"e871","z791",0.0134
"e871","f10229",0.012
"e872","e876",0.1984
"e872","f17210",0.117
"e872","i10",0.1145
"e872","j159",0.0188
"e872","j449",0.0754
"e872","j90",0.0687
"e872","r000",0.0468
"e872","z79899",0.152
"e872","z9049",0.0663
"e872","d62",0.1225
"e872","d649",0.1302
"e872","e119",0.0789
"e872","k922",0.0305
"e872","z23",0.03
"e872","e860",0.2135
"e872","f0280",0.0214
"e872","g20",0.0166
"e872","g40909",0.0424
"e872","i2510",0.1356
"e872","n179",0.2894
"e872","r05",0.0143
"e872","r569",0.0338
"e872","z20828",0.1257
"e872","z955",0.0556
"e872","e440",0.0401
"e872","i2699",0.0177
"e872","j441",0.0766
"e872","n189",0.0829
"e872","z03818",0.0136
"e872","z7901",0.1028
"e872","d61818",0.0456
"e872","e6601",0.0761
"e872","e8339",0.0998
"e872","g9341",0.1727
"e872","j1289",0.0454
"e872","j45909",0.0534
"e872","j80",0.015
"e872","k567",0.0327
"e872","z6841",0.0391
"e872","z9911",0.0221
"e872","e785",0.1362
"e872","f1290",0.0277
"e872","i252",0.0567
"e872","z880",0.047
"e872","z881",0.0171
"e872","d631",0.1396
"e872","d72829",0.0707
"e872","g4733",0.0736
"e872","i248",0.0313
"e872","i255",0.0368
"e872","i4819",0.0132
"e872","i5023",0.047
"e872","n183",0.1316
"e872","r739",0.0588
"e872","z950",0.0342
"e872","a419",0.2035
"e872","e870",0.0923
"e872","i69354",0.012
"e872","j690",0.1026
"e872","j9601",0.227
"e872","r1310",0.0423
"e872","r4701",0.0127
"e872","r6520",0.0701
"e872","z515",0.1379
"e872","z794",0.1374
"e872","z7982",0.1289
"e872","i951",0.0173
"e872","m810",0.0287
"e872","z7951",0.0441
"e872","z79890",0.0601
"e872","e669",0.0764
"e872","e662",0.0193
"e872","i2720",0.0637
"e872","i472",0.0436
"e872","j9621",0.0889
"e872","z6842",0.0204
"e872","z8614",0.0137
"e872","z9981",0.067
"e872","d696",0.1168
"e872","j439",0.0266
"e872","k219",0.11
"e872","z720",0.0155
"e872","z90710",0.0363
"e872","i480",0.0899
"e872","r0902",0.041
"e872","b9620",0.0414
"e872","e8809",0.0267
"e872","i313",0.0166
"e872","j9811",0.076
"e872","k529",0.0405
"e872","n136",0.0353
"e872","l03116",0.0363
"e872","i350",0.018
"e872","z86718",0.0466
"e872","z8673",0.0653
"e872","i129",0.1406
"e872","i714",0.0136
"e872","r310",0.0142
"e872","r339",0.0327
"e872","e875",0.1976
"e872","e8770",0.0611
"e872","i120",0.0595
"e872","k3189",0.0156
"e872","k5730",0.017
"e872","k766",0.0455
"e872","n186",0.1071
"e872","n2581",0.0239
"e872","r001",0.0308
"e872","z87891",0.1346
